OwnerID,OwnerName,Email,Phone,Address,PetID,PetName,Species,Breed,Age,Gender,MedicalHistory,DateRegistered,AppointmentID,AppointmentDate,Type,Status
1871,Olivia Brown,olivia.brown1872@example.com,3313486565,72 Oak St,1971,Charlie,Dog,Poodle,1,Male,Recently Treated,30/04/2023,1871,7/6/2025,Grooming,Completed
1872,John Adams,john.adams1873@example.com,6009872830,49 Cedar St,1972,Luna,Rabbit,Dutch,6,Female,Needs Vaccination,19/11/2022,1872,20/05/2025,Check-up,Completed
1873,Emily Brown,emily.brown1874@example.com,3885769295,694 Cedar St,1973,Buddy,Cat,Bengal,4,Female,Healthy,16/07/2023,1873,23/04/2025,Grooming,Cancelled
1874,John Lewis,john.lewis1875@example.com,8635242410,386 Maple St,1974,Bella,Rabbit,Lionhead,15,Female,Healthy,25/12/2021,1874,14/05/2025,Check-up,Completed
1875,Chris Smith,chris.smith1876@example.com,3259990801,680 Maple St,1975,Daisy,Cat,Maine Coon,12,Female,Needs Vaccination,7/1/2020,1875,19/04/2025,Check-up,Scheduled
1876,Sarah Green,sarah.green1877@example.com,3957886111,343 Oak St,1976,Charlie,Cat,Bengal,11,Female,Chronic Condition,12/3/2020,1876,6/5/2025,Surgery,Scheduled
1877,Jane White,jane.white1878@example.com,8477393253,714 Pine St,1977,Rocky,Bird,Parrot,13,Female,Chronic Condition,28/09/2020,1877,13/06/2025,Surgery,Cancelled
1878,Robert Taylor,robert.taylor1879@example.com,1051533033,660 Oak St,1978,Lucy,Rabbit,Lop,10,Female,Healthy,2/8/2021,1878,4/5/2025,Check-up,Completed
1879,Emily Taylor,emily.taylor1880@example.com,9105341044,603 Pine St,1979,Daisy,Dog,Labrador,2,Female,Chronic Condition,8/1/2020,1879,8/5/2025,Grooming,Scheduled
1880,Linda Lewis,linda.lewis1881@example.com,9879431375,70 Oak St,1980,Rocky,Rabbit,Dutch,13,Male,Needs Vaccination,6/5/2022,1880,7/5/2025,Check-up,Scheduled
1881,John Lewis,john.lewis1882@example.com,2422227228,762 Pine St,1981,Max,Hamster,Roborovski,15,Male,Chronic Condition,25/12/2021,1881,15/04/2025,Check-up,Completed
1882,Michael Hall,michael.hall1883@example.com,9299551661,607 Oak St,1982,Lucy,Dog,Beagle,7,Female,Needs Vaccination,26/02/2021,1882,16/04/2025,Grooming,Cancelled
1883,Robert Hall,robert.hall1884@example.com,6073050947,880 Oak St,1983,Rocky,Hamster,Syrian,12,Female,Needs Vaccination,9/10/2022,1883,10/6/2025,Vaccination,Scheduled
1884,Chris Adams,chris.adams1885@example.com,9145854813,412 Cedar St,1984,Lucy,Dog,Labrador,10,Female,Chronic Condition,26/04/2023,1884,13/06/2025,Vaccination,Completed
1885,Chris White,chris.white1886@example.com,4710399048,656 Pine St,1985,Charlie,Rabbit,Lop,1,Female,Healthy,12/8/2021,1885,31/05/2025,Surgery,Scheduled
1886,Sarah Brown,sarah.brown1887@example.com,3317292390,38 Pine St,1986,Buddy,Cat,Siamese,1,Male,Chronic Condition,3/9/2019,1886,7/6/2025,Grooming,Cancelled
1887,Jane Clark,jane.clark1888@example.com,8270906394,560 Oak St,1987,Lucy,Bird,Canary,12,Male,Chronic Condition,29/11/2020,1887,4/6/2025,Check-up,Cancelled
1888,Linda Doe,linda.doe1889@example.com,7329689272,948 Maple St,1988,Bella,Dog,Labrador,14,Female,Chronic Condition,13/03/2019,1888,9/6/2025,Surgery,Cancelled
1889,Daniel Adams,daniel.adams1890@example.com,7599965517,219 Pine St,1989,Lucy,Bird,Finch,10,Male,Needs Vaccination,14/04/2021,1889,26/04/2025,Surgery,Completed
1890,Robert Doe,robert.doe1891@example.com,9488668573,396 Oak St,1990,Lucy,Cat,Maine Coon,8,Male,Needs Vaccination,20/10/2020,1890,23/05/2025,Check-up,Scheduled
1891,Daniel Taylor,daniel.taylor1892@example.com,8116527993,492 Pine St,1991,Lucy,Hamster,Roborovski,1,Male,Healthy,12/1/2019,1891,21/05/2025,Vaccination,Completed
1892,Olivia Doe,olivia.doe1893@example.com,8008878663,184 Maple St,1992,Max,Rabbit,Lionhead,4,Female,Recently Treated,11/1/2019,1892,24/05/2025,Grooming,Scheduled
1893,Daniel Green,daniel.green1894@example.com,6107286737,679 Pine St,1993,Rocky,Cat,Siamese,7,Male,Chronic Condition,18/07/2022,1893,9/5/2025,Grooming,Scheduled
1894,Daniel White,daniel.white1895@example.com,4964356397,609 Cedar St,1994,Bella,Rabbit,Lop,14,Female,Chronic Condition,28/06/2019,1894,18/05/2025,Check-up,Completed
1895,Chris Taylor,chris.taylor1896@example.com,5189784788,265 Cedar St,1995,Charlie,Rabbit,Lionhead,12,Female,Healthy,17/11/2019,1895,30/04/2025,Vaccination,Cancelled
1896,Chris Brown,chris.brown1897@example.com,7084728208,253 Oak St,1996,Daisy,Bird,Canary,4,Male,Recently Treated,15/08/2021,1896,23/05/2025,Vaccination,Cancelled
1897,Chris Doe,chris.doe1898@example.com,6685476258,349 Cedar St,1997,Lucy,Dog,Beagle,13,Female,Healthy,4/5/2021,1897,9/5/2025,Grooming,Completed
1898,Chris Lewis,chris.lewis1899@example.com,3621933836,899 Pine St,1998,Max,Bird,Finch,9,Female,Recently Treated,13/09/2020,1898,30/04/2025,Grooming,Completed
1899,Linda Taylor,linda.taylor1900@example.com,1589529489,218 Maple St,1999,Rocky,Rabbit,Lionhead,8,Male,Recently Treated,20/01/2019,1899,12/6/2025,Grooming,Cancelled
1900,Robert Taylor,robert.taylor1901@example.com,8993096940,255 Oak St,2000,Charlie,Hamster,Syrian,12,Female,Needs Vaccination,21/08/2020,1900,12/6/2025,Vaccination,Cancelled
1901,Michael Clark,michael.clark1902@example.com,4181688150,424 Pine St,2001,Buddy,Hamster,Roborovski,15,Male,Healthy,27/05/2022,1901,19/04/2025,Check-up,Scheduled
1902,John Lewis,john.lewis1903@example.com,6465943034,400 Cedar St,2002,Charlie,Hamster,Dwarf,14,Male,Healthy,7/3/2019,1902,24/05/2025,Check-up,Scheduled
1903,Robert Lewis,robert.lewis1904@example.com,8822539965,160 Maple St,2003,Max,Dog,Poodle,2,Female,Recently Treated,22/10/2021,1903,1/5/2025,Check-up,Completed
1904,Chris Doe,chris.doe1905@example.com,1779638516,112 Oak St,2004,Rocky,Dog,Beagle,10,Male,Chronic Condition,26/04/2022,1904,4/6/2025,Surgery,Scheduled
1905,Jane Smith,jane.smith1906@example.com,4290531466,139 Cedar St,2005,Charlie,Dog,Bulldog,3,Male,Needs Vaccination,15/12/2019,1905,6/5/2025,Vaccination,Scheduled
1906,Robert Hall,robert.hall1907@example.com,5637563291,582 Oak St,2006,Daisy,Hamster,Syrian,14,Male,Chronic Condition,18/12/2022,1906,6/5/2025,Grooming,Scheduled
1907,Chris White,chris.white1908@example.com,1797863047,781 Cedar St,2007,Max,Bird,Finch,6,Female,Healthy,11/6/2021,1907,31/05/2025,Check-up,Scheduled
1908,Jane Brown,jane.brown1909@example.com,5780356827,438 Pine St,2008,Bella,Bird,Parrot,3,Female,Chronic Condition,17/02/2020,1908,8/5/2025,Grooming,Cancelled
1909,Daniel Clark,daniel.clark1910@example.com,3202354685,928 Pine St,2009,Bella,Cat,Persian,7,Male,Chronic Condition,7/6/2023,1909,5/5/2025,Grooming,Cancelled
1910,Jane Lewis,jane.lewis1911@example.com,2604351928,639 Cedar St,2010,Luna,Rabbit,Lionhead,1,Female,Needs Vaccination,20/11/2020,1910,7/6/2025,Vaccination,Cancelled
1911,Daniel Lewis,daniel.lewis1912@example.com,5483517086,186 Pine St,2011,Charlie,Dog,Beagle,12,Male,Chronic Condition,1/9/2023,1911,6/5/2025,Surgery,Completed
1912,Emily Lewis,emily.lewis1913@example.com,9969116831,708 Oak St,2012,Lucy,Rabbit,Lionhead,15,Female,Recently Treated,11/3/2021,1912,28/04/2025,Check-up,Completed
1913,John Clark,john.clark1914@example.com,7583268525,254 Oak St,2013,Rocky,Dog,Bulldog,12,Female,Healthy,30/01/2019,1913,17/04/2025,Grooming,Completed
1914,John White,john.white1915@example.com,3238116579,74 Pine St,2014,Charlie,Hamster,Syrian,5,Female,Healthy,23/01/2021,1914,9/5/2025,Surgery,Scheduled
1915,Jane Taylor,jane.taylor1916@example.com,6282320627,296 Oak St,2015,Charlie,Rabbit,Dutch,15,Female,Healthy,16/12/2020,1915,30/05/2025,Vaccination,Cancelled
1916,Linda Lewis,linda.lewis1917@example.com,8267156516,705 Cedar St,2016,Daisy,Dog,Poodle,3,Male,Recently Treated,24/07/2020,1916,8/5/2025,Surgery,Cancelled
1917,Sarah Green,sarah.green1918@example.com,1740630964,943 Pine St,2017,Daisy,Hamster,Syrian,7,Female,Healthy,11/12/2023,1917,19/04/2025,Check-up,Cancelled
1918,Sarah Brown,sarah.brown1919@example.com,1719437690,814 Pine St,2018,Charlie,Bird,Canary,14,Female,Needs Vaccination,13/05/2021,1918,18/05/2025,Vaccination,Cancelled
1919,John White,john.white1920@example.com,6000723455,813 Cedar St,2019,Daisy,Dog,Beagle,12,Female,Recently Treated,30/09/2021,1919,23/04/2025,Grooming,Completed
1920,John Smith,john.smith1921@example.com,7350867590,635 Pine St,2020,Max,Dog,Poodle,7,Male,Healthy,15/08/2020,1920,15/05/2025,Grooming,Cancelled
1921,Sarah Adams,sarah.adams1922@example.com,7107691667,512 Cedar St,2021,Lucy,Bird,Finch,4,Female,Healthy,10/3/2020,1921,9/5/2025,Grooming,Completed
1922,Daniel Adams,daniel.adams1923@example.com,9765353361,323 Pine St,2022,Charlie,Dog,Poodle,12,Male,Recently Treated,16/10/2022,1922,28/05/2025,Grooming,Cancelled
1923,Daniel Smith,daniel.smith1924@example.com,5612112104,969 Maple St,2023,Charlie,Hamster,Roborovski,9,Female,Needs Vaccination,13/02/2019,1923,24/05/2025,Surgery,Scheduled
1924,Sarah Brown,sarah.brown1925@example.com,4559685860,132 Pine St,2024,Luna,Bird,Parrot,12,Male,Healthy,26/05/2022,1924,28/05/2025,Grooming,Completed
1925,Michael Clark,michael.clark1926@example.com,8929031219,774 Maple St,2025,Buddy,Dog,Poodle,9,Female,Needs Vaccination,25/07/2019,1925,9/5/2025,Vaccination,Cancelled
1926,Jane Green,jane.green1927@example.com,2162144106,408 Cedar St,2026,Daisy,Hamster,Dwarf,9,Female,Healthy,12/1/2022,1926,1/5/2025,Surgery,Scheduled
1927,Sarah Adams,sarah.adams1928@example.com,7287419407,677 Oak St,2027,Lucy,Cat,Siamese,15,Male,Recently Treated,16/05/2022,1927,23/05/2025,Check-up,Scheduled
1928,Jane Green,jane.green1929@example.com,5814022770,848 Maple St,2028,Bella,Dog,Poodle,1,Male,Needs Vaccination,6/2/2021,1928,11/5/2025,Surgery,Completed
1929,Olivia Clark,olivia.clark1930@example.com,1001359195,563 Cedar St,2029,Lucy,Hamster,Roborovski,10,Female,Needs Vaccination,12/3/2023,1929,11/6/2025,Vaccination,Scheduled
1930,Emily Clark,emily.clark1931@example.com,4175604945,165 Oak St,2030,Buddy,Cat,Maine Coon,9,Male,Healthy,4/9/2021,1930,5/6/2025,Grooming,Scheduled
1931,Robert White,robert.white1932@example.com,3571444873,841 Maple St,2031,Charlie,Bird,Finch,8,Male,Needs Vaccination,19/08/2020,1931,14/05/2025,Vaccination,Completed
1932,Olivia Lewis,olivia.lewis1933@example.com,7371281148,767 Maple St,2032,Rocky,Bird,Parrot,2,Male,Chronic Condition,24/11/2023,1932,1/6/2025,Grooming,Scheduled
1933,Linda Lewis,linda.lewis1934@example.com,5663896425,659 Cedar St,2033,Charlie,Cat,Maine Coon,3,Female,Chronic Condition,22/11/2021,1933,26/04/2025,Grooming,Completed
1934,Robert Hall,robert.hall1935@example.com,7292401804,231 Pine St,2034,Daisy,Dog,Poodle,13,Male,Chronic Condition,24/09/2019,1934,3/5/2025,Surgery,Scheduled
1935,John Adams,john.adams1936@example.com,4273095717,221 Pine St,2035,Buddy,Hamster,Roborovski,10,Female,Chronic Condition,11/12/2023,1935,8/5/2025,Check-up,Cancelled
1936,Olivia Green,olivia.green1937@example.com,5720382349,399 Cedar St,2036,Lucy,Hamster,Roborovski,10,Female,Healthy,14/12/2021,1936,13/06/2025,Vaccination,Scheduled
1937,Jane Hall,jane.hall1938@example.com,9903438242,379 Pine St,2037,Luna,Rabbit,Lionhead,7,Female,Chronic Condition,13/01/2021,1937,28/05/2025,Check-up,Cancelled
1938,Linda Clark,linda.clark1939@example.com,8580493694,607 Pine St,2038,Charlie,Hamster,Roborovski,15,Female,Chronic Condition,4/12/2019,1938,23/05/2025,Check-up,Completed
1939,Chris White,chris.white1940@example.com,1491197937,502 Cedar St,2039,Buddy,Bird,Parrot,14,Female,Chronic Condition,26/12/2020,1939,9/5/2025,Surgery,Cancelled
1940,Michael White,michael.white1941@example.com,5760053631,173 Oak St,2040,Max,Rabbit,Lop,13,Female,Needs Vaccination,8/8/2021,1940,29/05/2025,Grooming,Scheduled
1941,Chris Taylor,chris.taylor1942@example.com,5354571543,821 Maple St,2041,Daisy,Dog,Beagle,12,Male,Recently Treated,11/8/2022,1941,7/5/2025,Grooming,Scheduled
1942,Olivia Adams,olivia.adams1943@example.com,9347483547,783 Maple St,2042,Luna,Cat,Maine Coon,8,Male,Needs Vaccination,22/08/2020,1942,30/04/2025,Vaccination,Cancelled
1943,Michael Doe,michael.doe1944@example.com,6499010116,693 Maple St,2043,Daisy,Hamster,Dwarf,12,Female,Recently Treated,6/1/2019,1943,31/05/2025,Check-up,Scheduled
1944,Michael Adams,michael.adams1945@example.com,7800414637,895 Oak St,2044,Buddy,Bird,Parrot,5,Male,Recently Treated,16/02/2021,1944,25/04/2025,Check-up,Completed
1945,John Taylor,john.taylor1946@example.com,5583743619,291 Pine St,2045,Bella,Dog,Labrador,11,Female,Needs Vaccination,6/4/2019,1945,19/05/2025,Grooming,Cancelled
1946,Jane Adams,jane.adams1947@example.com,7197330245,788 Pine St,2046,Max,Cat,Persian,13,Male,Healthy,20/11/2023,1946,25/05/2025,Surgery,Cancelled
1947,Linda White,linda.white1948@example.com,6032843218,651 Pine St,2047,Luna,Cat,Persian,9,Female,Chronic Condition,9/10/2020,1947,8/5/2025,Vaccination,Completed
1948,Jane Green,jane.green1949@example.com,6801745916,614 Maple St,2048,Rocky,Cat,Siamese,13,Male,Chronic Condition,5/8/2023,1948,13/06/2025,Grooming,Cancelled
1949,Daniel Clark,daniel.clark1950@example.com,6758876298,49 Cedar St,2049,Luna,Cat,Bengal,11,Female,Healthy,30/12/2019,1949,19/05/2025,Vaccination,Cancelled
1950,Sarah Green,sarah.green1951@example.com,9062377090,608 Oak St,2050,Max,Cat,Maine Coon,2,Male,Recently Treated,19/07/2021,1950,15/05/2025,Check-up,Cancelled
1951,Robert Hall,robert.hall1952@example.com,6811832754,720 Maple St,2051,Buddy,Dog,Labrador,11,Male,Needs Vaccination,23/12/2022,1951,21/05/2025,Check-up,Completed
1952,Olivia Hall,olivia.hall1953@example.com,2686940975,9 Oak St,2052,Rocky,Rabbit,Lop,7,Male,Needs Vaccination,26/02/2020,1952,4/5/2025,Vaccination,Cancelled
1953,Linda Adams,linda.adams1954@example.com,4364829716,917 Pine St,2053,Buddy,Cat,Persian,2,Male,Recently Treated,19/06/2022,1953,8/6/2025,Grooming,Cancelled
1954,Robert Brown,robert.brown1955@example.com,7154318911,316 Maple St,2054,Daisy,Bird,Canary,8,Female,Chronic Condition,16/06/2023,1954,7/6/2025,Check-up,Cancelled
1955,John White,john.white1956@example.com,4912268597,724 Maple St,2055,Lucy,Cat,Siamese,2,Male,Chronic Condition,15/12/2023,1955,4/6/2025,Grooming,Scheduled
1956,Emily Taylor,emily.taylor1957@example.com,5008297412,101 Cedar St,2056,Bella,Cat,Siamese,13,Male,Chronic Condition,12/10/2023,1956,15/05/2025,Grooming,Scheduled
1957,Sarah Taylor,sarah.taylor1958@example.com,1250281021,886 Cedar St,2057,Max,Cat,Persian,11,Male,Chronic Condition,4/3/2020,1957,6/5/2025,Surgery,Completed
1958,Daniel Hall,daniel.hall1959@example.com,2252519541,262 Cedar St,2058,Daisy,Hamster,Syrian,4,Male,Needs Vaccination,4/11/2020,1958,7/5/2025,Vaccination,Scheduled
1959,Jane White,jane.white1960@example.com,9564392890,757 Pine St,2059,Luna,Bird,Parrot,13,Female,Chronic Condition,17/03/2021,1959,27/05/2025,Check-up,Scheduled
1960,Emily Clark,emily.clark1961@example.com,2074870654,586 Pine St,2060,Buddy,Hamster,Syrian,6,Male,Needs Vaccination,3/12/2021,1960,8/6/2025,Surgery,Completed
1961,Chris Doe,chris.doe1962@example.com,2298107362,707 Maple St,2061,Daisy,Rabbit,Lionhead,5,Female,Recently Treated,2/10/2023,1961,7/6/2025,Grooming,Scheduled
1962,Daniel Green,daniel.green1963@example.com,5203909710,666 Oak St,2062,Buddy,Rabbit,Lop,6,Female,Recently Treated,25/05/2019,1962,5/6/2025,Vaccination,Scheduled
1963,Olivia Green,olivia.green1964@example.com,8520019819,83 Oak St,2063,Max,Dog,Bulldog,4,Male,Chronic Condition,24/08/2023,1963,15/05/2025,Check-up,Cancelled
1964,Olivia Lewis,olivia.lewis1965@example.com,7851447199,311 Maple St,2064,Lucy,Bird,Canary,7,Male,Chronic Condition,4/8/2019,1964,11/6/2025,Check-up,Scheduled
1965,Olivia Doe,olivia.doe1966@example.com,7866099674,19 Pine St,2065,Lucy,Hamster,Roborovski,10,Male,Chronic Condition,14/09/2021,1965,18/05/2025,Vaccination,Scheduled
1966,Daniel Green,daniel.green1967@example.com,9379966781,255 Maple St,2066,Lucy,Bird,Parrot,11,Male,Healthy,13/08/2023,1966,8/5/2025,Check-up,Completed
1967,Sarah Adams,sarah.adams1968@example.com,6361953184,184 Pine St,2067,Buddy,Hamster,Syrian,4,Female,Recently Treated,25/04/2022,1967,4/6/2025,Grooming,Completed
1968,Linda Doe,linda.doe1969@example.com,4119722095,783 Pine St,2068,Max,Dog,Beagle,14,Male,Needs Vaccination,11/3/2020,1968,20/05/2025,Grooming,Cancelled
1969,Emily Clark,emily.clark1970@example.com,7984877618,284 Pine St,2069,Lucy,Hamster,Syrian,3,Female,Healthy,12/10/2022,1969,29/05/2025,Grooming,Completed
1970,Chris Brown,chris.brown1971@example.com,8438140006,575 Cedar St,2070,Charlie,Hamster,Dwarf,1,Female,Needs Vaccination,16/01/2020,1970,18/04/2025,Check-up,Cancelled
1971,Michael Brown,michael.brown1972@example.com,3379508433,203 Pine St,2071,Max,Hamster,Roborovski,1,Female,Chronic Condition,24/06/2019,1971,25/04/2025,Check-up,Completed
1972,John Hall,john.hall1973@example.com,4718080785,543 Oak St,2072,Rocky,Hamster,Roborovski,12,Male,Recently Treated,1/7/2019,1972,24/04/2025,Vaccination,Completed
1973,Chris Smith,chris.smith1974@example.com,8364692235,853 Maple St,2073,Daisy,Cat,Maine Coon,9,Female,Needs Vaccination,24/12/2023,1973,4/6/2025,Grooming,Scheduled
1974,Michael Doe,michael.doe1975@example.com,2375151086,837 Pine St,2074,Charlie,Bird,Finch,5,Male,Needs Vaccination,14/10/2022,1974,1/6/2025,Grooming,Scheduled
1975,Chris Green,chris.green1976@example.com,9319471092,652 Cedar St,2075,Lucy,Hamster,Dwarf,2,Female,Recently Treated,14/11/2023,1975,31/05/2025,Surgery,Completed
1976,Chris Hall,chris.hall1977@example.com,1937438122,104 Maple St,2076,Luna,Bird,Canary,12,Male,Needs Vaccination,4/5/2021,1976,7/6/2025,Check-up,Completed
1977,Michael Taylor,michael.taylor1978@example.com,4146626260,588 Pine St,2077,Lucy,Cat,Siamese,8,Female,Recently Treated,2/11/2020,1977,30/04/2025,Check-up,Cancelled
1978,Linda Adams,linda.adams1979@example.com,9620547483,497 Oak St,2078,Bella,Bird,Parrot,15,Male,Needs Vaccination,9/6/2019,1978,26/04/2025,Surgery,Scheduled
1979,Sarah White,sarah.white1980@example.com,6662589933,791 Pine St,2079,Buddy,Bird,Parrot,6,Male,Needs Vaccination,3/6/2019,1979,24/04/2025,Surgery,Scheduled
1980,Jane Brown,jane.brown1981@example.com,7341023417,20 Maple St,2080,Lucy,Cat,Bengal,1,Female,Healthy,10/1/2020,1980,3/5/2025,Surgery,Scheduled
1981,Robert Brown,robert.brown1982@example.com,4927277227,181 Cedar St,2081,Bella,Cat,Maine Coon,6,Female,Healthy,9/12/2022,1981,18/04/2025,Vaccination,Scheduled
1982,Jane Doe,jane.doe1983@example.com,6731683843,126 Oak St,2082,Buddy,Dog,Poodle,10,Female,Recently Treated,20/04/2022,1982,22/05/2025,Check-up,Completed
1983,Chris Hall,chris.hall1984@example.com,8178034737,502 Cedar St,2083,Max,Bird,Canary,5,Female,Chronic Condition,12/11/2019,1983,14/05/2025,Vaccination,Completed
1984,Emily White,emily.white1985@example.com,1955283865,494 Pine St,2084,Bella,Bird,Finch,6,Female,Needs Vaccination,7/8/2019,1984,8/6/2025,Surgery,Completed
1985,Jane Green,jane.green1986@example.com,4393035349,247 Pine St,2085,Luna,Cat,Maine Coon,6,Female,Needs Vaccination,29/12/2019,1985,9/5/2025,Check-up,Cancelled
1986,Robert Adams,robert.adams1987@example.com,1666037913,453 Maple St,2086,Charlie,Hamster,Roborovski,8,Female,Chronic Condition,1/11/2023,1986,18/04/2025,Check-up,Scheduled
1987,Robert Doe,robert.doe1988@example.com,2635284563,361 Cedar St,2087,Daisy,Hamster,Syrian,5,Female,Healthy,22/11/2022,1987,3/5/2025,Grooming,Scheduled
1988,Olivia Smith,olivia.smith1989@example.com,4284263911,346 Cedar St,2088,Max,Rabbit,Dutch,13,Female,Healthy,23/11/2020,1988,27/04/2025,Check-up,Completed
1989,Robert White,robert.white1990@example.com,4253712296,940 Maple St,2089,Bella,Hamster,Roborovski,4,Female,Healthy,4/8/2022,1989,21/05/2025,Vaccination,Cancelled
1990,Daniel Green,daniel.green1991@example.com,7113853557,921 Oak St,2090,Lucy,Bird,Canary,2,Female,Needs Vaccination,4/7/2021,1990,31/05/2025,Grooming,Completed
1991,Jane White,jane.white1992@example.com,6917951038,691 Maple St,2091,Max,Bird,Parrot,9,Female,Healthy,12/9/2019,1991,5/6/2025,Grooming,Scheduled
1992,John Adams,john.adams1993@example.com,6607189293,369 Pine St,2092,Daisy,Dog,Beagle,15,Female,Chronic Condition,11/10/2023,1992,20/04/2025,Check-up,Scheduled
1993,Daniel Smith,daniel.smith1994@example.com,7845489803,666 Cedar St,2093,Daisy,Dog,Labrador,13,Male,Recently Treated,15/12/2023,1993,8/6/2025,Grooming,Scheduled
1994,Michael Smith,michael.smith1995@example.com,5172851490,863 Cedar St,2094,Rocky,Hamster,Syrian,3,Female,Recently Treated,2/4/2022,1994,7/5/2025,Vaccination,Completed
1995,Linda Taylor,linda.taylor1996@example.com,7441802203,188 Cedar St,2095,Luna,Dog,Labrador,8,Female,Needs Vaccination,30/09/2023,1995,5/5/2025,Vaccination,Completed
1996,Linda Clark,linda.clark1997@example.com,5309546411,577 Maple St,2096,Rocky,Bird,Canary,15,Female,Healthy,9/11/2022,1996,12/5/2025,Grooming,Scheduled
1997,Linda Doe,linda.doe1998@example.com,6900114419,280 Oak St,2097,Rocky,Bird,Canary,4,Male,Needs Vaccination,27/04/2021,1997,30/05/2025,Grooming,Cancelled
